title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Xiaomi's Tesla Y rival YU7 hits showrooms in Beijing,2025-05-29 19:14:10,Finnhub,https://finnhub.io/api/news?id=24ba2e7b0a5e1f13418b5e050a07eac1973002f4fb130b397e0597a8b507842c,STORY: Xiaomi rolled out its highly-anticipated sports electric vehicle YU7 in Beijing on Thursday . :: Tesla Analyst see the car as a rival to Tesla's best-selling Model...,STORY: Xiaomi rolled out its highly-anticipated sports electric vehicle YU7 in Beijing on Thursday . :: Tesla Analyst see the car as a rival to Tesla's best-selling Model...,0.41558489203453064
Tesla Stock Is Rising. Elon Musk Confirms Washington Exit.,2025-05-29 19:13:00,Yahoo,https://finnhub.io/api/news?id=f63dbcd6489e7189d2ac4ac3ff5cf81ef6a11a5857cd59dfedaa31821b602cb1,"Tesla  stock was rising in in premarket trading Thursday.  Elon Musk and trade were driving shares higher.  Shares of the electric-vehicle maker were 2.5% higher in premarket trading at $365.76, while  and  Average futures were 1.1% and 0.6% higher, respectively.","Tesla  stock was rising in in premarket trading Thursday.  Elon Musk and trade were driving shares higher.  Shares of the electric-vehicle maker were 2.5% higher in premarket trading at $365.76, while  and  Average futures were 1.1% and 0.6% higher, respectively.",0.03847245592623949
I'm Not Betting Against Trump: Initiating Trump Media With A Buy,2025-05-29 19:12:59,SeekingAlpha,https://finnhub.io/api/news?id=9d210088027110c5cf478600940f38550764e62772a8fab1368c0ed29cce92a4,"See why Trump Media & Technology Group Corp.'s oversold setup, pivot to blockchain, and strategic positioning offer potential for a rebound. Click for more on DJT.","See why Trump Media & Technology Group Corp.'s oversold setup, pivot to blockchain, and strategic positioning offer potential for a rebound. Click for more on DJT.",0.6208020150661469
Big Tech ETF climbs as Nvidia’s rally tops all other stocks in the Dow,2025-05-29 18:38:59,MarketWatch,https://finnhub.io/api/news?id=38207a284aa6f0a50ccd3d517875911580d515818655d68db11bf717bf7e1b2f,Big Tech ETF climbs as Nvidia’s rally tops all other stocks in the Dow,Big Tech ETF climbs as Nvidia’s rally tops all other stocks in the Dow,0.06145293265581131
Elon’s Brother Kimbal Musk Is Selling Stock Again. What That Means.,2025-05-29 18:32:00,Yahoo,https://finnhub.io/api/news?id=f289676429e4ff4a9f02111cc422f5979baeec64035209f16f70ee2a1f3f5c1c,Investors typically don’t like it when corporate insiders unload stock. But it’s not always a signal about the future.,Investors typically don’t like it when corporate insiders unload stock. But it’s not always a signal about the future.,0.8907233458012342
Tesla Stock Is Rising. Elon Musk Confirms His Exit From Washington.,2025-05-29 18:25:00,MarketWatch,https://finnhub.io/api/news?id=302856897f3c734891b7b8bd36a51f8cb54d86447e4724e07cc2a1b801ced332,Tesla Stock Is Rising. Elon Musk Confirms His Exit From Washington.,Tesla Stock Is Rising. Elon Musk Confirms His Exit From Washington.,0.15172018110752106
"Tesla's Return To Reality Will Be Brutal, I Might Buy Puts",2025-05-29 18:11:59,SeekingAlpha,https://finnhub.io/api/news?id=11b90207c7507fcbac6bf46af61cafd67b186d91f513eb0d05791c8a100084d4,"Tesla, Inc. is seeing a sales decline in China and Europe as its valuation looks set to reach new highs. Click here to find out why TSLA stock is a Sell.","Tesla, Inc. is seeing a sales decline in China and Europe as its valuation looks set to reach new highs. Click here to find out why TSLA stock is a Sell.",0.509333027061075
Elon Musk Leaving DOGE Role in Trump White House,2025-05-29 18:04:38,Yahoo,https://finnhub.io/api/news?id=565b29e648cd1d5ce1c6318562431dfcc842845943661a85c9ad3e86fb992cdf,"Billionaire Elon Musk said Wednesday that his time as formal adviser to President Donald Trump is coming to a close, raising questions about the future of the Department of Government Efficiency effort he spearheaded. ""As my scheduled time as a Special Government Employee comes to an end, I would like to thank President @realDonaldTrump for the opportunity to reduce wasteful spending,"" Musk posted on X, his social media platform. ""The @DOGE mission will only strengthen over time as it becomes a way of life throughout the government."" Bloomberg's Charlie Wells joins Caroline Hepker on Bloomberg Radio to discuss.","Billionaire Elon Musk said Wednesday that his time as formal adviser to President Donald Trump is coming to a close, raising questions about the future of the Department of Government Efficiency effort he spearheaded. ""As my scheduled time as a Special Government Employee comes to an end, I would like to thank President @realDonaldTrump for the opportunity to reduce wasteful spending,"" Musk posted on X, his social media platform. ""The @DOGE mission will only strengthen over time as it becomes a way of life throughout the government."" Bloomberg's Charlie Wells joins Caroline Hepker on Bloomberg Radio to discuss.",0.9080403968691826
Musk Exits DOGE Leaving Threadbare Agencies and Strained Workers,2025-05-29 18:00:15,Yahoo,https://finnhub.io/api/news?id=25352951ce1b90cf969ac9f512a68d90c856a8cd3c6e244be865a5382f0c33fa,"(Bloomberg) -- Brendan Demich and his team of research engineers at the National Institute for Occupational Safety and Health in Pittsburgh were racing to complete a virtual reality program to help train miners on what to do in an emergency underground.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNY Wins Order Against US Funding Freeze in Congestion FightNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Congestion Pricing Is Like","(Bloomberg) -- Brendan Demich and his team of research engineers at the National Institute for Occupational Safety and Health in Pittsburgh were racing to complete a virtual reality program to help train miners on what to do in an emergency underground.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNY Wins Order Against US Funding Freeze in Congestion FightNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Congestion Pricing Is Like",0.8580623865127563
Sui leads way as most big cryptocurrencies post gains,2025-05-29 18:00:00,MarketWatch,https://finnhub.io/api/news?id=a4dc0e0762b643dd988070c29e2311561e9fb230e146244ffd92ae9c0b86fabd,Sui leads way as most big cryptocurrencies post gains,Sui leads way as most big cryptocurrencies post gains,0.06719755195081234
Cathie Wood Makes Another Tesla Move With Robotaxi Date Set; Nvidia Says The Start Of 'Next Trillion-Dollar Industry',2025-05-29 17:52:52,DowJones,https://finnhub.io/api/news?id=5e6e1db53958551e71811dc843c685d3f3a5dd400805c0f2e337674504bc8f80,Cathie Wood Makes Another Tesla Move With Robotaxi Date Set; Nvidia Says The Start Of 'Next Trillion-Dollar Industry',Cathie Wood Makes Another Tesla Move With Robotaxi Date Set; Nvidia Says The Start Of 'Next Trillion-Dollar Industry',0.9020338729023933
Tesla warned of three big issues amid falling sales - despite share price climbing 25% in a month,2025-05-29 17:51:45,Yahoo,https://finnhub.io/api/news?id=990179b47765a9a7a6fbb3156d408e1e4ade25341d188beff4ab43813950ff02,The Tesla share price is 11 per cent down this year,The Tesla share price is 11 per cent down this year,0.5071681286208332
Tesla: Wedbush welcomes Elon Musk's departure from DOGE,2025-05-29 17:49:51,Finnhub,https://finnhub.io/api/news?id=9b869916302c151fb2a200ce786209d28e57156db9c562e8e58c294821dd998d,"Wedbush maintains its outperform rating on Tesla shares, along with its $500 target price, welcoming Elon Musk's official announcement last night that he is stepping down from his roles with the Trump...","Wedbush maintains its outperform rating on Tesla shares, along with its $500 target price, welcoming Elon Musk's official announcement last night that he is stepping down from his roles with the Trump...",0.7093668580055237
Tesla’s stock nears a key chart level. Can a full-time Musk drive it through?,2025-05-29 17:24:00,MarketWatch,https://finnhub.io/api/news?id=f7cbeb58a4ce70f79dcd7854c9e4b8f4fc1e5282beaf84e5c78c813ba06c4150,Tesla’s stock nears a key chart level. Can a full-time Musk drive it through?,Tesla’s stock nears a key chart level. Can a full-time Musk drive it through?,0.9261960759758949
"Stock Market Today: Nasdaq, S&P Climb After Trump Tariff Ruling, Nvidia Earnings; Dow Edges Higher",2025-05-29 17:12:35,DowJones,https://finnhub.io/api/news?id=ce7a3c82569f3f7187f6031cd30fba9439b5d8bdfb162300588ef90839428569,"Stock Market Today: Nasdaq, S&P Climb After Trump Tariff Ruling, Nvidia Earnings; Dow Edges Higher","Stock Market Today: Nasdaq, S&P Climb After Trump Tariff Ruling, Nvidia Earnings; Dow Edges Higher",0.050365621224045753
"Trending tickers: Nvidia, Salesforce, HP, Tesla and M&S",2025-05-29 16:43:53,Yahoo,https://finnhub.io/api/news?id=f6c05d92570681b42339f216fef6a74e3df271f3237e7274badf8175ac85f06f,The latest investor updates on stocks that are trending on Thursday.,The latest investor updates on stocks that are trending on Thursday.,0.9336216077208519
"Elon Musk bids farewell to his role at ‘DOGE,’ which was always meant to be temporary",2025-05-29 16:22:00,MarketWatch,https://finnhub.io/api/news?id=a884d1affc4033c43e2bfa998fc626394053127e44cc6995fe9b414695d000e2,"Elon Musk bids farewell to his role at ‘DOGE,’ which was always meant to be temporary","Elon Musk bids farewell to his role at ‘DOGE,’ which was always meant to be temporary",0.9289941731840372
Dow Jones Futures Rise As Court Blocks Trump Tariffs; Nvidia Jumps On Earnings,2025-05-29 16:15:05,DowJones,https://finnhub.io/api/news?id=9bd8c3976558d2f5d589ed6a90fa96df9b1fc56765218c9c02c826ec6b24eacb,Dow Jones Futures Rise As Court Blocks Trump Tariffs; Nvidia Jumps On Earnings,Dow Jones Futures Rise As Court Blocks Trump Tariffs; Nvidia Jumps On Earnings,0.11209654808044434
Tariff Ruling Puts Bond Vigilantes Back in Driver’s Seat,2025-05-29 15:50:00,MarketWatch,https://finnhub.io/api/news?id=b807333638544359132adaad61d3f3f8e9edeb45ebdd7e9a4d1828ac5d971271,Tariff Ruling Puts Bond Vigilantes Back in Driver’s Seat,Tariff Ruling Puts Bond Vigilantes Back in Driver’s Seat,0.6492632608860731
Wall Street Breakfast Podcast: Judges Check Trump's Trade Authority,2025-05-29 14:41:14,SeekingAlpha,https://finnhub.io/api/news?id=c9a7f95e7356b300b1b43951fea2a37516a21600dfdadb75eb4a25add36f42f0,"Trade court strikes down Trump's April tariffs. Elon Musk exits DOGE after criticizing Trump's 'big, beautiful' bill. Nvidiaâs Huang: Chinaâs AI sector rapidly advancing without U.S. tech.","Trade court strikes down Trump's April tariffs. Elon Musk exits DOGE after criticizing Trump's 'big, beautiful' bill. Nvidiaâs Huang: Chinaâs AI sector rapidly advancing without U.S. tech.",0.527611255645752
Musk Leaves as Formal Adviser to Trump,2025-05-29 14:32:50,Yahoo,https://finnhub.io/api/news?id=2d70db4a3302986624a4d54d57216ac7e9e32c5a9f7da1e6495aa78f04fcfe0b,"Elon Musk said Wednesday that his time as formal adviser to President Donald Trump is coming to a close, raising questions about the future of the Department of Government Efficiency (DOGE) effort. The move comes shortly after he gave an interview critical of Trump's biggest legislative priority as not doing enough to reduce federal deficits. Bloomberg's Charlie Wells reports.","Elon Musk said Wednesday that his time as formal adviser to President Donald Trump is coming to a close, raising questions about the future of the Department of Government Efficiency (DOGE) effort. The move comes shortly after he gave an interview critical of Trump's biggest legislative priority as not doing enough to reduce federal deficits. Bloomberg's Charlie Wells reports.",0.5512013155966997
TCW Relative Value Large Cap Fund Q1 2025 Commentary,2025-05-29 14:16:00,SeekingAlpha,https://finnhub.io/api/news?id=5c468935eeed3302bc71bba57bfa5156ce86a0236039f8631a3606ccf4ffbbaa,,,0.9514149278402328
"Nvidia shares eye 4-month high, and other early market movers",2025-05-29 12:52:53,MarketWatch,https://finnhub.io/api/news?id=f52be1ee281ad722900a15b949dc51bdb9286c412da0fd8cc429bce3b03e103c,"Nvidia shares eye 4-month high, and other early market movers","Nvidia shares eye 4-month high, and other early market movers",0.8892985209822655
"Musk says Tesla testing driverless Model Y cars in Austin, aiming June delivery",2025-05-29 10:59:08,Finnhub,https://finnhub.io/api/news?id=c7a7699f3e891004b2986425768561a65e0b9363df3f9bbe0ee866785da6190a,"May 29 - Tesla has been testing driverless Model Y cars inAustin, Texas and aims to deliver the first unit in June, CEOElon Musk said on Thursday, amid buzz of an imminent...","May 29 - Tesla has been testing driverless Model Y cars inAustin, Texas and aims to deliver the first unit in June, CEOElon Musk said on Thursday, amid buzz of an imminent...",0.28979288041591644
"Tesla to deliver first self-driving Model Y car in June, Musk says",2025-05-29 10:28:06,Finnhub,https://finnhub.io/api/news?id=12cf84437388cde776762988be04e0516e81a407f445191f5e94f48eaf942980,"Tesla will deliver its first self-driving Model Y car in June, CEO Elon Musk said on Thursday. Musk said in a post on X that the electric vehicle maker has been testing self-driving...","Tesla will deliver its first self-driving Model Y car in June, CEO Elon Musk said on Thursday. Musk said in a post on X that the electric vehicle maker has been testing self-driving...",0.678884357213974
WHAT THE OTHER PAPERS SAY THIS MORNING,2025-05-29 09:27:07,Finnhub,https://finnhub.io/api/news?id=8398af212f98e35f2ea8d09de12f3fe0ccfc7b5b54963b947ef77f867aacd73b,THE GUARDIAN ONE DEAD AFTER ISRAELI SOLDIERS OPEN FIRE AT GAZA FOOD POINTGaza health officials have said at least one civilian was killed and 48 injured in chaotic scenes at a food distribution point...,THE GUARDIAN ONE DEAD AFTER ISRAELI SOLDIERS OPEN FIRE AT GAZA FOOD POINTGaza health officials have said at least one civilian was killed and 48 injured in chaotic scenes at a food distribution point...,0.5215958030894399
PRESS DIGEST- New York Times business news - May 29,2025-05-29 08:49:13,Finnhub,https://finnhub.io/api/news?id=11becd0a8bc5fad00b2ed310f7a139091125c8f6d06c0b8142c334b678e85d48,May 29 - The following are the top stories onthe New York Times business pages. Reuters has not verifiedthese stories and does not vouch for their accuracy. - A U.S....,May 29 - The following are the top stories onthe New York Times business pages. Reuters has not verifiedthese stories and does not vouch for their accuracy. - A U.S....,0.9542753389105201
"Elon Musk leaving government role, White House confirms",2025-05-29 08:24:10,Finnhub,https://finnhub.io/api/news?id=be9c62316e6a965e11e5a1af7afd3c1485bddec931792a003d4e05d175f64442,"STORY: Elon Musk is leaving his role in the government. A White House official confirmed the move late Wednesday, saying the billionaire's off-boarding would begin the same night. ...","STORY: Elon Musk is leaving his role in the government. A White House official confirmed the move late Wednesday, saying the billionaire's off-boarding would begin the same night. ...",0.789183933287859
"Tesla, Inc. (TSLA) Set to Launch Robotaxi Service in Austin on June 12: Bloomberg News",2025-05-29 07:38:18,Yahoo,https://finnhub.io/api/news?id=69fa464094a2eb233ee9c8cc4e79c3fe8351d82657cee58178aad21242513294,"Tesla, Inc. (NASDAQ:TSLA) is expected to launch its long-awaited robotaxi service in Austin on June 12, Bloomberg News reported on Wednesday. While the date has been discussed internally, it could still change, said a source familiar with the matter. The company has not yet confirmed the official date to the press. However, CEO Elon Musk […]","Tesla, Inc. (NASDAQ:TSLA) is expected to launch its long-awaited robotaxi service in Austin on June 12, Bloomberg News reported on Wednesday. While the date has been discussed internally, it could still change, said a source familiar with the matter. The company has not yet confirmed the official date to the press. However, CEO Elon Musk […]",0.9564741011708975
Tesla's EU Sales Down 49%: The Goose Is Cooked,2025-05-29 07:21:53,SeekingAlpha,https://finnhub.io/api/news?id=dc29909de4378984774cbc7745d4f12b7f1a318258c80839cb9a094c0ebff447,Tesla's EU sales dropped 49% YoY and earnings fell last quarter. TSLA stock trades at 162 times earnings. Read here for an investment analysis.,Tesla's EU sales dropped 49% YoY and earnings fell last quarter. TSLA stock trades at 162 times earnings. Read here for an investment analysis.,0.5172120842617005
"Elon Musk leaving Trump administration, capping turbulent tenure",2025-05-29 07:04:11,Finnhub,https://finnhub.io/api/news?id=36b7ef03014a2d1560249debaab6c5b7a40db71066bab4edec8adb8c8639c312,"WASHINGTON -Billionaire Tesla CEO Elon Musk is leaving the Trump administration after leading a tumultuous efficiency drive, during which he upended several federal agencies, but ultimately failed to...","WASHINGTON -Billionaire Tesla CEO Elon Musk is leaving the Trump administration after leading a tumultuous efficiency drive, during which he upended several federal agencies, but ultimately failed to...",0.5271554021164775
Elon Musk announces his exit from Trump administration,2025-05-29 06:58:06,Finnhub,https://finnhub.io/api/news?id=7aba57aa28f8fe7421c0bf1687cf4802b0600be45f0507acd608dcf9919122e4,"Elon Musk, CEO of companies such as Tesla and SpaceX, said Wednesday his stint as a so-called special government employee in President Donald Trump's administration has come to an end after leading...","Elon Musk, CEO of companies such as Tesla and SpaceX, said Wednesday his stint as a so-called special government employee in President Donald Trump's administration has come to an end after leading...",0.6187498522922397
Elon Musk leaving Trump administration as chief government cost cutter,2025-05-29 06:47:05,Finnhub,https://finnhub.io/api/news?id=10f0876691d3285b142a47fb4ac7aca6a49ca69604c6f64484a8839d1b1207bd,"Elon Musk, who personally spent $277 million to bring Donald Trump back to the White House, said Wednesday night he is leaving the Trump administration after working to slash the size of the federal...","Elon Musk, who personally spent $277 million to bring Donald Trump back to the White House, said Wednesday night he is leaving the Trump administration after working to slash the size of the federal...",0.5770099107176065
Tesla investors push Elon Musk to prioritize his CEO duties,2025-05-29 06:09:30,Yahoo,https://finnhub.io/api/news?id=880047298bf1c0f195d91857e718ee4cf22416baf0abdf5a6e0b65447b1ac158,"A group of Tesla investors is urging Elon Musk to commit at least 40 hours a week to running the electric vehicle company, arguing his undivided attention is needed to repair Tesla’s faltering sales and stock price volatility.","A group of Tesla investors is urging Elon Musk to commit at least 40 hours a week to running the electric vehicle company, arguing his undivided attention is needed to repair Tesla’s faltering sales and stock price volatility.",0.5300004351884127
"Elon Musk leaving Trump administration, White House official says",2025-05-29 06:06:09,Finnhub,https://finnhub.io/api/news?id=deaf296abfb82e87998198126e5095bbb33076ada91989f32a95fe2ad961fc3f,Billionaire TeslaCEO Elon Musk is leaving the Trump administration afterleading a tumultuous efficiency drive during which he upendedseveral federal agencies but failed to deliver the...,Billionaire TeslaCEO Elon Musk is leaving the Trump administration afterleading a tumultuous efficiency drive during which he upendedseveral federal agencies but failed to deliver the...,0.5391942756250501
Here's Why Tesla (TSLA) Fell More Than Broader Market,2025-05-29 05:45:15,Yahoo,https://finnhub.io/api/news?id=010910f192a3698774cf04696a4ae56d65417a6226377f258d1aaa1db38f9460,"In the closing of the recent trading day, Tesla (TSLA) stood at $356.90, denoting a -1.65% change from the preceding trading day.","In the closing of the recent trading day, Tesla (TSLA) stood at $356.90, denoting a -1.65% change from the preceding trading day.",0.495600170455873
"Elon Musk leaving Trump administration, White House official confirms",2025-05-29 05:02:11,Finnhub,https://finnhub.io/api/news?id=e054b4c16af1896e61aff1326613c4721473338ddde2cdfb0c0ee04fbb59a072,"Billionaire TeslaCEO Elon Musk is leaving the Trump administration aftera tumultuous period working to restructure the federalgovernment, a White House official confirmed. A White...","Billionaire TeslaCEO Elon Musk is leaving the Trump administration aftera tumultuous period working to restructure the federalgovernment, a White House official confirmed. A White...",0.7413856517523527
"Tesla targets June 12 launch for robotaxi service in Austin, Bloomberg News reports",2025-05-29 04:45:24,Yahoo,https://finnhub.io/api/news?id=07a0797d26f06f39ba831750df9b412783ec482406b1d8662a0b76119aef22bb,"Tesla did not immediately respond to a Reuters request for comment.  Earlier this month, CEO Elon Musk said the EV maker is set to begin a test of its long-promised robotaxi service on schedule in Austin, Texas, by the end of June.  A successful robotaxi trial is crucial for Tesla as Musk has shifted the company's focus away from building a new, cheaper EV platform to launching the robotaxi service and its Optimus humanoid robots.","Tesla did not immediately respond to a Reuters request for comment.  Earlier this month, CEO Elon Musk said the EV maker is set to begin a test of its long-promised robotaxi service on schedule in Austin, Texas, by the end of June.  A successful robotaxi trial is crucial for Tesla as Musk has shifted the company's focus away from building a new, cheaper EV platform to launching the robotaxi service and its Optimus humanoid robots.",0.31432367861270905
Tesla stock rises on robotaxi service launch plans,2025-05-29 04:42:32,Yahoo,https://finnhub.io/api/news?id=05887fa3cbbf6e0230c0ec4fd1d5b70c0a1ebf8ae7d5683697e933fc913d62a3,"Investing.com -- Tesla (NASDAQ:TSLA) shares edged up 1% after-hours following reports that the electric vehicle giant is targeting a launch date of June 12 for its highly anticipated robotaxi service in Austin, Texas. According to a Bloomberg article citing an individual familiar with the matter, Tesla’s move towards initiating its driverless vehicle service is a significant step in CEO Elon Musk’s strategy to pivot the company towards autonomous technology and artificial intelligence.","Investing.com -- Tesla (NASDAQ:TSLA) shares edged up 1% after-hours following reports that the electric vehicle giant is targeting a launch date of June 12 for its highly anticipated robotaxi service in Austin, Texas. According to a Bloomberg article citing an individual familiar with the matter, Tesla’s move towards initiating its driverless vehicle service is a significant step in CEO Elon Musk’s strategy to pivot the company towards autonomous technology and artificial intelligence.",0.04292305372655392
"Musk leaves Trump administration, AP reports",2025-05-29 04:30:13,Finnhub,https://finnhub.io/api/news?id=0d12e93f5538e9bab87431a3ff1638bf3e37b532802ae8ad450f72911260d040,"Elon Musk has left President DonaldTrump's administration, the Associated Press reported onWednesday, citing a source. ...","Elon Musk has left President DonaldTrump's administration, the Associated Press reported onWednesday, citing a source. ...",0.6824695290997624
"These Stocks Moved the Most Today: Nvidia, Tesla, GameStop, Abercrombie & Fitch, DJT, Joby Aviation, Okta, Box, and More",2025-05-29 04:22:00,Yahoo,https://finnhub.io/api/news?id=59382f178d6d582892c73125d5744d3e514068130ec5b1616d6a6888a2016b3e,"Nvidia is scheduled to report first-quarter earnings after the closing bell Wednesday, Tesla shares slip, and GameStop makes its first Bitcoin purchase.","Nvidia is scheduled to report first-quarter earnings after the closing bell Wednesday, Tesla shares slip, and GameStop makes its first Bitcoin purchase.",0.5090421829372644
Musk thanks Trump as special government employee role draws to an end,2025-05-29 04:12:07,Finnhub,https://finnhub.io/api/news?id=72df8c28809d8ea55929c240db4bc53639123f7497b73327dd162abf255d95a5,"Billionaire Tesla CEO ElonMusk thanked U.S. President Donald Trump as his time as aspecial government employee as a part of the Department ofGovernment Efficiency draws to an end, he said in a post...","Billionaire Tesla CEO ElonMusk thanked U.S. President Donald Trump as his time as aspecial government employee as a part of the Department ofGovernment Efficiency draws to an end, he said in a post...",0.8010930716991425
"Elon Musk has to work 40 hours a week at Tesla, top investors say",2025-05-29 03:35:00,Yahoo,https://finnhub.io/api/news?id=bf88783d913e388172d631e60ee0a12d2ba8fbd4443f856f967ad1af2a34af52,"Show up for work and do your job — that’s what 12 large pension funds, representing $950 billion in assets, told Tesla (TSLA) CEO Elon Musk in an open letter, where they demanded he work 40 hours a week at the EV giant.","Show up for work and do your job — that’s what 12 large pension funds, representing $950 billion in assets, told Tesla (TSLA) CEO Elon Musk in an open letter, where they demanded he work 40 hours a week at the EV giant.",0.8236130997538567
China Blinks? Rare Earth Lifeline May Be Coming for Tesla and Europe's Chipmakers,2025-05-29 02:18:36,Yahoo,https://finnhub.io/api/news?id=197f48b80550b4b8bb4152933f41e7c331124d6cd92c1cd72c37c260405fbeca,Beijing signals it could ease rare earth export curbs after urgent industry pushback--Tesla and EU fabs stand to gain.,Beijing signals it could ease rare earth export curbs after urgent industry pushback--Tesla and EU fabs stand to gain.,0.05176735296845436
"MAGS: The Correction Reversed, But Big Tech Fundamentals Continue To Deteriorate",2025-05-29 01:56:47,SeekingAlpha,https://finnhub.io/api/news?id=d26f324a17106b4312c32a6e736ff5ddb6cf59dc05140d698486a65801a0a200,,,0.49001734470948577
"Tesla and xAI merger possible, predicts Musk biographer Isaacson",2025-05-29 01:30:01,Yahoo,https://finnhub.io/api/news?id=84ca3fd92a2b2d1e44c9f0f7aed568c3bfac1a5606ba47ca987f75ed27d0fed3,"Investing.com – Walter Isaacson, biographer of Elon Musk, suggested in an interview on CNBC that a merger between Tesla Inc (NASDAQ:TSLA) and xAI, Musk’s privately held combination of his artificial intelligence startup xAI and social media platform X (formerly Twitter), is a real possibility. Isaacson said such a move would align with Musk’s ambition to transition Tesla from a purely electric vehicle manufacturer to a leading player in physical artificial intelligence.","Investing.com – Walter Isaacson, biographer of Elon Musk, suggested in an interview on CNBC that a merger between Tesla Inc (NASDAQ:TSLA) and xAI, Musk’s privately held combination of his artificial intelligence startup xAI and social media platform X (formerly Twitter), is a real possibility. Isaacson said such a move would align with Musk’s ambition to transition Tesla from a purely electric vehicle manufacturer to a leading player in physical artificial intelligence.",0.8710911981761456
Elon Musk’s little brother and one other Tesla board director sell stock worth nearly $200 million,2025-05-29 01:05:43,Yahoo,https://finnhub.io/api/news?id=2710898ce2781e67d71069dab072c3ffc6a104d1e31d8e46681df1295a8596e4,Tesla insiders' frequent stock sales have been a source of frustration for shareholders in recent months.,Tesla insiders' frequent stock sales have been a source of frustration for shareholders in recent months.,0.5093111938331276
"Tesla, Inc. (TSLA): Jim Cramer Shares Key Catalyst That Could Make Stock Skyrocket",2025-05-29 01:05:42,Yahoo,https://finnhub.io/api/news?id=22b816fd48d4bb3087b96b51d6000ec8d63e36235f8aacfc782021ab61b2ad01,"We recently published a list of Jim Cramer Says Trump’s One Big, Beautiful Bill Is Pro Growth & Discusses These 12 Stocks. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other stocks that Jim Cramer discusses. Tesla, Inc. (NASDAQ:TSLA) is the world’s largest electric vehicle company […]","We recently published a list of Jim Cramer Says Trump’s One Big, Beautiful Bill Is Pro Growth & Discusses These 12 Stocks. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other stocks that Jim Cramer discusses. Tesla, Inc. (NASDAQ:TSLA) is the world’s largest electric vehicle company […]",0.9268642514944077
Elon Musk Was Reportedly Accused By Britney Spears' Sister of Making Teslas Too Quiet For Her Pets to Hear — 'You Owe Me a Couple Cats',2025-05-29 00:31:11,Yahoo,https://finnhub.io/api/news?id=a102baccb207877b5f904dc39e6910028f4a51a318feec1789f42392acf8af15,"Jamie Lynn Spears had the internet in a chokehold for a hot minute—and not for her acting or singing. The ""Zoey 101"" alum and Britney Spears' little sister raised eyebrows in 2021 when she reportedly accused Elon Musk of manufacturing cars too stealthy for her pets to survive. In a now-deleted Instagram video preserved by TMZ, Jamie Lynn claimed Tesla vehicles were essentially silent assassins. ""We have now lost — I don't want to tell you how many cats — because they don't hear the Tesla crank a","Jamie Lynn Spears had the internet in a chokehold for a hot minute—and not for her acting or singing. The ""Zoey 101"" alum and Britney Spears' little sister raised eyebrows in 2021 when she reportedly accused Elon Musk of manufacturing cars too stealthy for her pets to survive. In a now-deleted Instagram video preserved by TMZ, Jamie Lynn claimed Tesla vehicles were essentially silent assassins. ""We have now lost — I don't want to tell you how many cats — because they don't hear the Tesla crank a",0.6307572657242417
Tesla (TSLA) Surges on $500 Street-High Target Amid AI and Robotaxi Push,2025-05-29 00:20:34,Yahoo,https://finnhub.io/api/news?id=2f05525f220c72fa193190e64d3ad3ed50be685e9c627d2cff0d95d9b8438ee0,"Tesla's Q2 sales in China trail the year-ago period by 10,000 units despite incentives.","Tesla's Q2 sales in China trail the year-ago period by 10,000 units despite incentives.",0.046705122105777264
Tesla Targets June 12 Launch Of Robotaxi Service In Austin - Bloomberg News,2025-05-29 00:10:12,Finnhub,https://finnhub.io/api/news?id=a283c187cfc99c6a7962bfa2b73b8e5eeb2e213798a1791371a06beba1676175,May 28 - * TESLA TARGETS JUNE 12 LAUNCH OF ROBOTAXI SERVICE IN AUSTIN-BLOOMBERG NEWSSource text: https://tinyurl.com/5n8bt72vFurther company coverage: ...,May 28 - * TESLA TARGETS JUNE 12 LAUNCH OF ROBOTAXI SERVICE IN AUSTIN-BLOOMBERG NEWSSource text: https://tinyurl.com/5n8bt72vFurther company coverage: ...,0.9374446179717779
Elon Musk Breaks With Trump on Spending. Tesla Stock Falls.,2025-05-29 00:05:00,Yahoo,https://finnhub.io/api/news?id=8dfa27a6a91d2fd873d8b342907d9c85a784424ff969b0da37f3a1fd6de75e6e,Tesla stock has “positive short-term momentum” says Fairlead Strategies technical market analyst Will Tamplin.,Tesla stock has “positive short-term momentum” says Fairlead Strategies technical market analyst Will Tamplin.,0.31409376580268145
"It's not just Elon Musk. Other Trump tech allies are turning on his 'big, beautiful bill.'",2025-05-28 23:33:18,Yahoo,https://finnhub.io/api/news?id=55f312a406e97baa8388ae8db8799efbfe1aea4089b5047c3c120e1f580063b0,"Elon Musk said in a new interview he was ""disappointed"" by the price tag of Trump's ""big, beautiful bill."" He is not the only one in the tech world with questions about the proposed legislation.","Elon Musk said in a new interview he was ""disappointed"" by the price tag of Trump's ""big, beautiful bill."" He is not the only one in the tech world with questions about the proposed legislation.",0.5372421597130597
