title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Carillon Eagle Growth & Income Fund Q1 2025 Commentary,2025-05-28 16:42:00,SeekingAlpha,https://finnhub.io/api/news?id=d50e1aa95264fc5360842dad0869e6d58bbfd215a3ed2d2d46118ac2a01bcb00,"The S&P 500 Index concluded the first quarter down 4.3%, marking a turbulent start to 2025 following two years of robust gains.","The S&P 500 Index concluded the first quarter down 4.3%, marking a turbulent start to 2025 following two years of robust gains.",0.5035470952279866
Microsoft (MSFT) Gets $540 Price Target – Analyst Sees $24 Billion AI Revenue Boom,2025-05-28 16:19:21,Yahoo,https://finnhub.io/api/news?id=a5b91297e1245501685eed9a13ec8527f38a5865e5c7ab2743c731b4478251f6,"We recently published a list of 10 AI Stocks on Analyst’s Radar Today. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks that are on analyst’s radar today. One of the most notable analyst calls on May 27, Tuesday, was for Microsoft Corporation. TD […]","We recently published a list of 10 AI Stocks on Analyst’s Radar Today. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks that are on analyst’s radar today. One of the most notable analyst calls on May 27, Tuesday, was for Microsoft Corporation. TD […]",0.9282964691519737
Carillon ClariVest Capital Appreciation Fund Q1 2025 Commentary,2025-05-28 16:08:00,SeekingAlpha,https://finnhub.io/api/news?id=93ae24a42a6eb232eca132bda49e57ca0ed9594b96e3bf11ac729635e0289d92,"At the start of the quarter, the Fund was most overweight the financials and healthcare sectors and most underweight consumer discretionary and materials.","At the start of the quarter, the Fund was most overweight the financials and healthcare sectors and most underweight consumer discretionary and materials.",0.6633022725582123
4 Vanguard ETFs to Buy With $500 and Hold Forever,2025-05-28 16:05:00,Yahoo,https://finnhub.io/api/news?id=f02bfc0f562c2e1b1945c21bc2475492b4b4add009da347c36621b21e46b8d70,"The Vanguard S&P 500 ETF is a core holding that has performed well over the years.  The Vanguard Mega Cap Growth ETF and the Vanguard Information Technology ETF are two great options.  For investors looking for a slightly safer ETF with less tech exposure, the Vanguard Dividend Appreciation ETF is a top pick.","The Vanguard S&P 500 ETF is a core holding that has performed well over the years.  The Vanguard Mega Cap Growth ETF and the Vanguard Information Technology ETF are two great options.  For investors looking for a slightly safer ETF with less tech exposure, the Vanguard Dividend Appreciation ETF is a top pick.",0.5100578516721725
"Semiconductor Industry Updates: Tariffs Ease, Hyperscalers Double Down, And AI Accelerates",2025-05-28 15:35:00,SeekingAlpha,https://finnhub.io/api/news?id=1091f911d2532aebe68ae1efb8180c85a2017f0f72321c7767d868aba8a7e38b,"The tariff pause offers temporary relief to semiconductors, but structural trade tensions persist.","The tariff pause offers temporary relief to semiconductors, but structural trade tensions persist.",0.15952938236296177
UiPath (PATH) Reports Earnings Tomorrow: What To Expect,2025-05-28 15:02:56,Yahoo,https://finnhub.io/api/news?id=4e8e6f91d5d1d5c6f6a75955a3d5d2e15612d7f5fd7348dd49b66fd223239abb,Automation software company UiPath (NYSE:PATH) will be reporting earnings tomorrow after the bell. Here’s what investors should know.,Automation software company UiPath (NYSE:PATH) will be reporting earnings tomorrow after the bell. Here’s what investors should know.,0.947141919285059
Alphabet's Veo 3: AI Video Crown Achieved,2025-05-28 12:56:06,SeekingAlpha,https://finnhub.io/api/news?id=5dbf4df58a75a6e4b973d641aa1233b07cdf7bb03fa30bc4d2b2a2c1dd527cdb,"VEO 3 is Google's AI video analysis tool, now accessible via the Ultra Plan. YouTube serves as a vast data resource. See more on GOOGL stock here.","VEO 3 is Google's AI video analysis tool, now accessible via the Ultra Plan. YouTube serves as a vast data resource. See more on GOOGL stock here.",0.9340191595256329
1 High-Flying Stock with Impressive Fundamentals and 2 to Keep Off Your Radar,2025-05-28 12:36:00,Yahoo,https://finnhub.io/api/news?id=1656b2bd5c73bd9320334f4af25bbbd6c9c8a3905b4a47cb2f96629df4655032,Expensive stocks typically earn their valuations through superior growth rates that other companies simply can’t match. The flip side though is that these lofty expectations make them particularly susceptible to drawdowns when market sentiment shifts.,Expensive stocks typically earn their valuations through superior growth rates that other companies simply can’t match. The flip side though is that these lofty expectations make them particularly susceptible to drawdowns when market sentiment shifts.,0.5685068313032389
What the U.S. Dollar Shares With Blockbuster Video and Sears,2025-05-28 11:30:00,MarketWatch,https://finnhub.io/api/news?id=2ef3b81cae4e1f9dfbd67570e7bc2aa0ed08bc34434abd6671a51f296179824c,What the U.S. Dollar Shares With Blockbuster Video and Sears,What the U.S. Dollar Shares With Blockbuster Video and Sears,0.9479456283152103
Microsoft: 3 Reasons Why It's Still A 'Strong Buy',2025-05-28 10:39:47,SeekingAlpha,https://finnhub.io/api/news?id=f3f46b38f2ccc671e538a6d58778b8090d1130919c99381de542444cc95708fd,,,0.30179689824581146
"Bill Gates Could Have Been World's First Trillionaire If He Had Diamond-Handed His Microsoft Stock — But Instead, He's Vowed To Not Die Rich",2025-05-28 06:31:22,Yahoo,https://finnhub.io/api/news?id=14b668106cfd041bd7c2a072da2fc2ecb4dbdaa09ad0002398f6d776829e89ca,"Elon Musk may top today's rich list, but if Bill Gates had diamond-handed his Microsoft stock instead of giving most of it away, we'd be looking at a very different kind of billionaire. A trillionaire, in fact. According to a Forbes video posted on YouTube this week, Gates would be worth around $1.2 trillion today — more than three times Musk's net worth — if he'd never sold a single share or donated a dime. The clip estimates that he and Melinda French Gates could have had a combined fortune of","Elon Musk may top today's rich list, but if Bill Gates had diamond-handed his Microsoft stock instead of giving most of it away, we'd be looking at a very different kind of billionaire. A trillionaire, in fact. According to a Forbes video posted on YouTube this week, Gates would be worth around $1.2 trillion today — more than three times Musk's net worth — if he'd never sold a single share or donated a dime. The clip estimates that he and Melinda French Gates could have had a combined fortune of",0.9458527471870184
Nvidia’s suppliers resolve AI rack issues in boost to sales,2025-05-28 04:00:44,Yahoo,https://finnhub.io/api/news?id=263f6aaf165cd7f85e2d395d7e078ffdaeb297d7912416f97866340888e2d272,Nvidia’s suppliers are accelerating production of its flagship AI data centre “racks” following a resolution of technical issues that had delayed...,Nvidia’s suppliers are accelerating production of its flagship AI data centre “racks” following a resolution of technical issues that had delayed...,0.061184351332485676
Jefferies Names Microsoft (MSFT) Its Top AI Pick After “Build 2025”,2025-05-28 03:43:11,Yahoo,https://finnhub.io/api/news?id=e6cacf3e1a96b75c503a8adeba25615500ab752c1439b50bd754e72fc06a7113,"Jefferies’ top tech analyst, Brent Thill, has named Microsoft Corp. (NASDAQ: MSFT) his “top AI pick” following the company’s annual developer conference, Build 2025, held in Seattle last week. In a research note on May 23, Thill reaffirmed his Buy rating on the stock and maintained a price target of $550, highlighting Microsoft’s strategic focus […]","Jefferies’ top tech analyst, Brent Thill, has named Microsoft Corp. (NASDAQ: MSFT) his “top AI pick” following the company’s annual developer conference, Build 2025, held in Seattle last week. In a research note on May 23, Thill reaffirmed his Buy rating on the stock and maintained a price target of $550, highlighting Microsoft’s strategic focus […]",0.746831052005291
Last Week in AI,2025-05-28 01:26:00,Yahoo,https://finnhub.io/api/news?id=d5cceba1b849085b5f4be3e3eb688567d8c824972f8bc4adee27aada901cf771,"NVIDIA, Microsoft, and Google all had major conferences and OpenAI stole Apple's lunch money.","NVIDIA, Microsoft, and Google all had major conferences and OpenAI stole Apple's lunch money.",0.6145436465740204
2 Reasons To Buy Nebius And 1 To Sell CoreWeave,2025-05-28 01:06:55,SeekingAlpha,https://finnhub.io/api/news?id=f38c88ca2f3420773687ed38e740cd1e3300704654940d9902cb9b3c093e8822,,,0.9420030917972326
Builder.ai's Shocking $450M Fall: Microsoft And QIA-Backed No-Code AI Darling Files For Bankruptcy After Creditor Seizure,2025-05-28 01:00:09,Yahoo,https://finnhub.io/api/news?id=f4f5e3cb9200e062c10c868505dd42304b7e594822af01735cf8141ac7bc4ee1,"Builder.ai, the British no-code AI startup once celebrated for its strategic partnership with Microsoft (NASDAQ:MSFT) and a $250 million raise led by the Qatar Investment Authority, announced Tuesday that it is filing for bankruptcy protection. According to Bloomberg, the dramatic fall comes after a major lender, Viola Credit, seized $37 million from the company's accounts, leaving just $5 million in restricted funds, effectively paralyzing operations across five countries. Don't Miss: Hasbro, M","Builder.ai, the British no-code AI startup once celebrated for its strategic partnership with Microsoft (NASDAQ:MSFT) and a $250 million raise led by the Qatar Investment Authority, announced Tuesday that it is filing for bankruptcy protection. According to Bloomberg, the dramatic fall comes after a major lender, Viola Credit, seized $37 million from the company's accounts, leaving just $5 million in restricted funds, effectively paralyzing operations across five countries. Don't Miss: Hasbro, M",0.5184383350424469
Figure Eight Federal Collaborates With Microsoft to Redefine the AI Lifecycle in Defense,2025-05-28 00:50:45,Finnhub,https://finnhub.io/api/news?id=668024e4eff1d2f5d122bc1be1d51cd2b056341c8f996c6242598b41b6e42f31,"Figure Eight Federal announced an integration of its data labeling platform, called Artemis, with Microsoft Azure Platform as a Service offering. By combining F8F?s data labeling technology...","Figure Eight Federal announced an integration of its data labeling platform, called Artemis, with Microsoft Azure Platform as a Service offering. By combining F8F?s data labeling technology...",0.21869231760501862
Microsoft first cloud region in Indonesia to scale digital innovation,2025-05-27 22:14:09,Yahoo,https://finnhub.io/api/news?id=052da67d9199dd4e7c99ac73ad68dadaa48e166b70c9cbef4ffb040a98aacf62,The Indonesia Central cloud region is built with security and sustainability at its core.,The Indonesia Central cloud region is built with security and sustainability at its core.,0.7011152058839798
Was Jim Cramer Right About Microsoft Corporation (MSFT)?,2025-05-27 22:02:27,Yahoo,https://finnhub.io/api/news?id=7119246dd71d868142975d8204f6f25b8d65b1557ad536457d01a3bd0f77ea3b,"We recently published a list of Was Jim Cramer Right About These 11 Stocks? In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other stocks that Jim Cramer discusses. In an older episode, Jim Cramer highlighted Microsoft Corporation (NASDAQ:MSFT) as a potential triple winner, touting its dominance […]","We recently published a list of Was Jim Cramer Right About These 11 Stocks? In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other stocks that Jim Cramer discusses. In an older episode, Jim Cramer highlighted Microsoft Corporation (NASDAQ:MSFT) as a potential triple winner, touting its dominance […]",0.8666525967419147
Snowflake: My Cloud Journey And Why The Stock Is A Buy,2025-05-27 21:43:10,SeekingAlpha,https://finnhub.io/api/news?id=d617e48da59f8fda12b6d284eafa7791351c9b8864a06447dc01a09755cf272e,,,0.9343755152076483
Why This 1 Computer and Technology Stock Could Be a Great Addition to Your Portfolio,2025-05-27 21:30:03,Yahoo,https://finnhub.io/api/news?id=d849074d9316aa3e69fae167043a7c7c41e8e93c8540271b5d11314f33b88a97,The Zacks Focus List offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Here's why you should take advantage.,The Zacks Focus List offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Here's why you should take advantage.,0.8212204426527023
QQQ: Don't Go All In Now If You Missed April's Bottom (Downgrade),2025-05-27 21:05:38,SeekingAlpha,https://finnhub.io/api/news?id=e6109dadf674589c211606b4f4a4a82274132c04fc7fe3133739f0ac0e85efe9,"QQQ staged a powerful V-shaped recovery after April's plunge, driven by big tech resilience and aggressive dip-buying. Read why I downgrade QQQ to a hold rating.","QQQ staged a powerful V-shaped recovery after April's plunge, driven by big tech resilience and aggressive dip-buying. Read why I downgrade QQQ to a hold rating.",0.1547168791294098
The Promise of Quantum Computing,2025-05-27 20:55:00,Yahoo,https://finnhub.io/api/news?id=6dc15b17c528f5c35324852b9d6f2a2eaccab984548f44f118dd97a1f89114f9,"The race to quantum supremacy is on. While this future will not come tomorrow, big tech companies are building to the technology's ""ChatGPT moment.""","The race to quantum supremacy is on. While this future will not come tomorrow, big tech companies are building to the technology's ""ChatGPT moment.""",0.7659962996840477
Cloud AI Update - Smartphone App Revolutionizes Energy-Efficient Computing,2025-05-27 20:38:22,Yahoo,https://finnhub.io/api/news?id=3381b23a93e4548305eff4e3b3d6363218432825f9e9cce2bfdcf62db19d3f3e,"Calgo has launched a mobile application aimed at enhancing distributed AI computing by utilizing idle processing power from smartphones. The app, available on Android and iOS, enables users to contribute to energy-efficient computing initiatives without affecting their daily phone usage. This aligns with broader trends in sustainable technology by reducing reliance on energy-intensive data centers. As part of its launch strategy, Calgo has also introduced an Early Access Program to gather...","Calgo has launched a mobile application aimed at enhancing distributed AI computing by utilizing idle processing power from smartphones. The app, available on Android and iOS, enables users to contribute to energy-efficient computing initiatives without affecting their daily phone usage. This aligns with broader trends in sustainable technology by reducing reliance on energy-intensive data centers. As part of its launch strategy, Calgo has also introduced an Early Access Program to gather...",0.30851878225803375
Microsoft (MSFT) and Nvidia (NVDA) Named as Top Picks by Veteran Investor,2025-05-27 20:33:18,Yahoo,https://finnhub.io/api/news?id=4519b67a8b8eda9bc77fa8d74c93b2186d9cf1aecc77e39e005abc4fa87ed6ac,"Microsoft Corporation (NASDAQ:MSFT) and Nvidia Corporation (NASDAQ:NVDA) are top picks at this point for Argent Capital Management portfolio manager Jed Ellerbroek, Jr. During a recent appearance on the Schwab Network, Ellerbroek explained why he’s upbeat on those names. Why Ellerbroek Is Bullish on MSFT and NVDA According to the portfolio manager, Microsoft Corporation (NASDAQ:MSFT) was […]","Microsoft Corporation (NASDAQ:MSFT) and Nvidia Corporation (NASDAQ:NVDA) are top picks at this point for Argent Capital Management portfolio manager Jed Ellerbroek, Jr. During a recent appearance on the Schwab Network, Ellerbroek explained why he’s upbeat on those names. Why Ellerbroek Is Bullish on MSFT and NVDA According to the portfolio manager, Microsoft Corporation (NASDAQ:MSFT) was […]",0.8881168961524963
CoreWeave Stock Shakes Off Downgrade to Reach a New High,2025-05-27 20:25:00,MarketWatch,https://finnhub.io/api/news?id=fea735d5d8b43e1448b8a5c3bedfdfd02d46c676410d44e3ed1a9a277838c5ef,CoreWeave Stock Shakes Off Downgrade to Reach a New High,CoreWeave Stock Shakes Off Downgrade to Reach a New High,0.07035217620432377
Is Amazon Stock A Buy? Tech Giant's Shares Rebound After Trump Tariff Cut,2025-05-27 20:00:26,Yahoo,https://finnhub.io/api/news?id=20245583061346ffc881d418e346778352a8c383670db5cc690170bf42335d99,Amazon stock has gained 9% in May after slumping in April and March. Here's what to know about the stock's recent action.,Amazon stock has gained 9% in May after slumping in April and March. Here's what to know about the stock's recent action.,0.3806731104850769
SMCI Stock Is Set to Snap a 5-Day Losing Streak. Super Micro Is Soaring—for Now.,2025-05-27 19:26:00,MarketWatch,https://finnhub.io/api/news?id=61d97f2fcedc4f5e059ae2471f8410f185e6459255ccebfd3536ae1ff11159e4,SMCI Stock Is Set to Snap a 5-Day Losing Streak. Super Micro Is Soaring—for Now.,SMCI Stock Is Set to Snap a 5-Day Losing Streak. Super Micro Is Soaring—for Now.,0.41897156089544296
Nvidia Has A Demand Problem,2025-05-27 19:17:36,SeekingAlpha,https://finnhub.io/api/news?id=3968e8ab8ee06adbf6d7d01cc5b84a79527533574b8260ac2d4a7fb9c0287b1f,"Nvidia Corporation's Q1 FY 2026 earnings are highly anticipated, but the company's demand outlook is troubling. Click here to find out why NVDA stock is a Sell.","Nvidia Corporation's Q1 FY 2026 earnings are highly anticipated, but the company's demand outlook is troubling. Click here to find out why NVDA stock is a Sell.",0.5128508750349283
Nvidia's bear case: Is the hype train running out of tracks?,2025-05-27 19:05:30,Yahoo,https://finnhub.io/api/news?id=74ac92557c24ddffc6c5feb1881037f5983e8caa8771c2b62706c7f32b602e5e,"There is a bear case to every bull case on a stock, even Nvidia.","There is a bear case to every bull case on a stock, even Nvidia.",0.8551114909350872
"If You Have Any Doubts Over Tesla's Ambitions in Artificial Intelligence (AI), This 1 Word From Nvidia CEO Jensen Huang Should Change Your Mind",2025-05-27 19:00:00,Yahoo,https://finnhub.io/api/news?id=e6a986bdd568bc8904946a458118f426d4bb28ecd6b409cd237265a646e66d9a,"Tesla has lofty ambitions when it comes to artificial intelligence (AI), but the technology isn't transforming the company just yet.","Tesla has lofty ambitions when it comes to artificial intelligence (AI), but the technology isn't transforming the company just yet.",0.8749468103051186
1 No-Brainer S&P 500 Index Fund to Buy Right Now for Less Than $200,2025-05-27 18:41:00,Yahoo,https://finnhub.io/api/news?id=32113c4511803a187732b5e7d1570c4dfb5540549e9eb622c0571930731d101f,The S&P 500 is considered the best benchmark of how the U.S. stock market is performing.  One major problem is the S&P 500’s concentration in large-cap tech stocks.  The Invesco S&P 500 Equal Weight ETF can be a smart way to get broad stock market exposure.,The S&P 500 is considered the best benchmark of how the U.S. stock market is performing.  One major problem is the S&P 500’s concentration in large-cap tech stocks.  The Invesco S&P 500 Equal Weight ETF can be a smart way to get broad stock market exposure.,0.8490904532372952
"Trump's nuclear energy orders would boost uranium prices, investments, experts say",2025-05-27 18:05:19,Finnhub,https://finnhub.io/api/news?id=c6811ded83c11fd0cc20a64c85ec8c6f8f1179707cf131f4bab660d4b7d1735e,"President Donald Trump's latest orders seeking to revitalize the U.S. nuclear energy industry could pull the uranium market out of its current lull and boost investor interest, industry experts...","President Donald Trump's latest orders seeking to revitalize the U.S. nuclear energy industry could pull the uranium market out of its current lull and boost investor interest, industry experts...",0.055616021156311035
"NVIDIA Corp., Nike share gains contribute to Dow's 388-point climb",2025-05-27 17:45:00,MarketWatch,https://finnhub.io/api/news?id=21ff9cf2b2675ff6332d2c7ee115dcadb126d26c1f5fbd2622560231c0b00991,"NVIDIA Corp., Nike share gains contribute to Dow's 388-point climb","NVIDIA Corp., Nike share gains contribute to Dow's 388-point climb",0.2143760621547699
Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,2025-05-27 17:12:00,MarketWatch,https://finnhub.io/api/news?id=0c9f264d8462d89779383f51597eba05bee9a39988720cf2a0d6a65c9bdce327,Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,Apple and Nvidia Fall Out of Favor With Fund Managers. 7 Stocks They Like More.,0.5310541233047843
2 Unstoppable Dividend Stocks to Buy and Hold Forever,2025-05-27 16:54:00,Yahoo,https://finnhub.io/api/news?id=c19a44c4f6602237283c78900657db4531e77a274bd9b956a2b5b638bd13d75a,Microsoft is making significant strides in the cloud and artificial intelligence markets.  Visa still has massive room to bring cash and check transactions into its ecosystem.  Both companies have grown their dividends at a good clip in the past 10 years.,Microsoft is making significant strides in the cloud and artificial intelligence markets.  Visa still has massive room to bring cash and check transactions into its ecosystem.  Both companies have grown their dividends at a good clip in the past 10 years.,0.09623303264379501
BNY Mellon Equity Income Fund Q1 2025 Commentary,2025-05-27 15:24:00,SeekingAlpha,https://finnhub.io/api/news?id=a583b929f39e3fbef876a3795b1a300acdbc5dc632e065f6a6714fab77b63d39,"BNY Mellon Equity Income Fund (Class A at NAV) returned -3.31% during Q1 2025. In comparison, the fundâs benchmark, the S&P 500 Index), returned -4.27% for the same period.","BNY Mellon Equity Income Fund (Class A at NAV) returned -3.31% during Q1 2025. In comparison, the fundâs benchmark, the S&P 500 Index), returned -4.27% for the same period.",0.15042565762996674
Attention Dividend Investors: 4 Stocks To Build Your Own Income Factory,2025-05-27 15:20:00,SeekingAlpha,https://finnhub.io/api/news?id=556d3c781ea93b8c0bd8093e690b2617b77440a1b66e1e6f45b4e44a1a512381,,,0.9399454221129417
"BNY Mellon Worldwide Growth Fund, Inc. Q1 2025 Commentary",2025-05-27 12:46:00,SeekingAlpha,https://finnhub.io/api/news?id=d747f4425bb8b892edc09c7853339bc8b4919a4193632e2818c759da21de7bbd,,,0.958467261865735
1 Cash-Producing Stock with Exciting Potential and 2 to Be Wary Of,2025-05-27 12:34:05,Yahoo,https://finnhub.io/api/news?id=c3d80ae0bd26f056bcb26b83759c76b430c70c7f417556ab56f573c934af6d35,"Generating cash is essential for any business, but not all cash-rich companies are great investments. Some produce plenty of cash but fail to allocate it effectively, leading to missed opportunities.","Generating cash is essential for any business, but not all cash-rich companies are great investments. Some produce plenty of cash but fail to allocate it effectively, leading to missed opportunities.",0.5552165014669299
"Microsoft: A Trifecta Of Growth, Margin Expansion And Improving Cash Flow Conversion",2025-05-27 12:11:50,SeekingAlpha,https://finnhub.io/api/news?id=6872590799acc71dc568c2ebe6141605312c9de37c4f04e7974e591da7f09baa,,,0.11675934121012688
The London Company Income Equity Vs. Russell 1000 Value Q1 2025 Commentary,2025-05-27 10:30:00,SeekingAlpha,https://finnhub.io/api/news?id=ffd707bc466dbf3430829f751622870ae5ad12b00d3a210f177ef2c49d8b90b8,The London Company Income Equity portfolio returned 4.6% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,The London Company Income Equity portfolio returned 4.6% during the quarter vs. a 2.1% increase in the Russell 1000 Value Index.,0.04174879007041454
Meet the Monster Quantum Computing Stock That Continues to Crush the Market,2025-05-27 08:45:00,Yahoo,https://finnhub.io/api/news?id=1e798a360ea900450796b14c5fceaf17c97c5a5a9e210cab8406d9d99566328d,"Several companies in the ""Magnificent Seven"" are investing heavily in quantum computing, but another player in the background boasts a better stock price return over the last year than all of them.","Several companies in the ""Magnificent Seven"" are investing heavily in quantum computing, but another player in the background boasts a better stock price return over the last year than all of them.",0.7047168463468552
How Nvidia 'played a central role' in the $306 billion AI startup boom,2025-05-27 03:57:41,Yahoo,https://finnhub.io/api/news?id=c1225b3c929279331e1cccd9ef742c7034399660269a2b257152c518633bdc25,Nvidia's AI chips laid the groundwork for a massive wave of investment in artificial intelligence.,Nvidia's AI chips laid the groundwork for a massive wave of investment in artificial intelligence.,0.8053941130638123
US Prosecutors Sought Builder.ai Data After Sales Overstated,2025-05-27 03:16:38,Yahoo,https://finnhub.io/api/news?id=7cb0bb441aa3ad44b79b014eab88ee9b53903b61f2cf378b53f93d502300de07,"(Bloomberg) -- US prosecutors demanded that Builder.ai hand over financial statements and other documents, signaling that the artificial intelligence company was facing legal scrutiny in the weeks before it went bust.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadPacific Coast Highway to Reopen Near Malibu After January FiresBuilder.ai’s General Counsel A","(Bloomberg) -- US prosecutors demanded that Builder.ai hand over financial statements and other documents, signaling that the artificial intelligence company was facing legal scrutiny in the weeks before it went bust.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadPacific Coast Highway to Reopen Near Malibu After January FiresBuilder.ai’s General Counsel A",0.7463562302291393
"How To Build A $100,000 Dividend Portfolio That Could Yield 10.75% In 15 Years",2025-05-27 00:00:00,SeekingAlpha,https://finnhub.io/api/news?id=4bba80b64fd9b458cfb1fb516aebcdd2ca8aadeff95b4f1fe8fcb22ac8432e60,The Dividend Income Accelerator Portfolio targets income growth and diversification across sectors and countries. Learn why it offers strong returns and low risk.,The Dividend Income Accelerator Portfolio targets income growth and diversification across sectors and countries. Learn why it offers strong returns and low risk.,0.7679026424884796
Dell Shifts Its Business Model And The Future Growth Looks More Promising,2025-05-26 22:21:37,SeekingAlpha,https://finnhub.io/api/news?id=217e2b448999a00bb20d0beae2dba0338a2c492611df1fde87cb471e3555e836,"Dell seems to be developing a new business model focusing on the infrastructure (ISG) segment, which is more profitable. Click here to read why DELL is a Buy.","Dell seems to be developing a new business model focusing on the infrastructure (ISG) segment, which is more profitable. Click here to read why DELL is a Buy.",0.7948417514562607
"Putin says services like Microsoft, Zoom should be 'throttled' in Russia",2025-05-26 19:32:07,Finnhub,https://finnhub.io/api/news?id=96077e5486732dba7d386d3bc8f52bb11fffdc2948a8e45a12f391279f1f1dcc,MOSCOW -Russian President Vladimir Putin said on Monday that foreign service providers like Microsoft and Zoom that act against Russian interests should be throttled. Putin said it was...,MOSCOW -Russian President Vladimir Putin said on Monday that foreign service providers like Microsoft and Zoom that act against Russian interests should be throttled. Putin said it was...,0.7199058700352907
6 charts that capture Nvidia's AI-fueled rise,2025-05-26 18:25:56,Yahoo,https://finnhub.io/api/news?id=345fa0174652aed5aefcac5d4b2f526bc67710a16a50cbc74270b0fdc58e50a7,"With soaring profits and sales, Nvidia's stock has quickly become one of the most influential stocks in the S&P 500 since the launch of ChatGPT.","With soaring profits and sales, Nvidia's stock has quickly become one of the most influential stocks in the S&P 500 since the launch of ChatGPT.",0.08665768802165985
BNY Mellon Global Stock Fund Q1 2025 Commentary,2025-05-26 17:20:00,SeekingAlpha,https://finnhub.io/api/news?id=c2d6b0a5b2eeb781db4a878adc008137acc85d639f80ba4d1c7810f194001329,Companies face not only the unpredictability of tariffs but also the volatile market reactions.The year began with the promise of stability.,Companies face not only the unpredictability of tariffs but also the volatile market reactions.The year began with the promise of stability.,0.24650459736585617
BNY Mellon Global Real Return Fund Q1 2025 Commentary,2025-05-26 16:52:00,SeekingAlpha,https://finnhub.io/api/news?id=b0134a2ae209c60f2c74fa112a6ffbffb909cf565a045cfe12ecc185c68a73f4,,,0.956882425583899
Alger SICAV - Alger American Asset Growth Fund Q1 2025 Commentary,2025-05-26 16:35:00,SeekingAlpha,https://finnhub.io/api/news?id=be046f317734a2e0a8b49acba7b1d2cf80b20c401c6808878a52a4149688fcc1,"In the first quarter of 2025, U.S. equities experienced heightened volatility, driven by evolving fiscal, monetary, and trade policies. Read more here.","In the first quarter of 2025, U.S. equities experienced heightened volatility, driven by evolving fiscal, monetary, and trade policies. Read more here.",0.8464834056794643
Market Blinked: Nvidia Looks Undervalued,2025-05-26 15:15:00,SeekingAlpha,https://finnhub.io/api/news?id=7b7ab7bc59a3755f8c138f464c5c73b3facaedf01677bebf5cb4fc4b3df2b608,"Nvidia faces headwinds from China export restrictions and global tariffs, but is actively adapting with modified H20 chips to retain market share. Learn more on NVDA stock here.","Nvidia faces headwinds from China export restrictions and global tariffs, but is actively adapting with modified H20 chips to retain market share. Learn more on NVDA stock here.",0.7581783011555672
CoreWeave's Growing Way Too Fast,2025-05-26 10:38:40,SeekingAlpha,https://finnhub.io/api/news?id=1ac94e7b55526bd244828ea59eb992f3cdbf0a1474401ff16a742698e37b58e4,,,0.7427847106009722
Microsoft: Jefferies confirms its recommendation on the stock,2025-05-26 09:55:44,Finnhub,https://finnhub.io/api/news?id=03cce40cab9658155f997aef80044cdd3e0407853ec00b420c64693ffb526732,"Jefferies maintains its buy rating on Microsoft shares with an unchanged target price of $550 .After attending the Microsoft Build conference in Seattle, Jefferies highlights several major advances...","Jefferies maintains its buy rating on Microsoft shares with an unchanged target price of $550 .After attending the Microsoft Build conference in Seattle, Jefferies highlights several major advances...",0.8262972235679626
The Next Big Theme: May 2025,2025-05-26 09:45:00,SeekingAlpha,https://finnhub.io/api/news?id=2ec1722c1fd3dd0ca6179f64d76aa2cbe85ffb1b49915bef806400f6abff7bff,Big Tech players will collectively spend over $300 billion on AI-focused infrastructure this year to support the growing demands of AI development.,Big Tech players will collectively spend over $300 billion on AI-focused infrastructure this year to support the growing demands of AI development.,0.2824578434228897
Tracking Al Gore's Generation Investment Management Portfolio - Q1 2025 Update,2025-05-26 04:57:46,SeekingAlpha,https://finnhub.io/api/news?id=66d61360745bb728d22d61b6b819190b31bba7542f0e8de5128880a2d347259d,,,0.9479133859276772
Alger Mid Cap Focus Fund Q1 2025 Commentary,2025-05-26 00:04:00,SeekingAlpha,https://finnhub.io/api/news?id=41e96c34c1a430f61b809c52750693cc7f24ece4bf8c51647e45647f158fccba,Class A shares of the Alger Mid Cap Focus Fund underperformed the Russell Midcap Growth Index during the first quarter of 2025. Read more here.,Class A shares of the Alger Mid Cap Focus Fund underperformed the Russell Midcap Growth Index during the first quarter of 2025. Read more here.,0.6660600826144218
Alger Focus Equity Fund Q1 2025 Commentary,2025-05-25 23:47:00,SeekingAlpha,https://finnhub.io/api/news?id=0330a0cd73f4838193f3ed66397fd14ea7d09b93a9aadff23bedc6cf40415dc5,,,0.9560869047418237
